Date,Open,High,Low,Close,Volume,Adj Close
2004-05-06,633.05,633.05,633.05,633.05,000,633.05
2004-05-05,636.38,636.38,636.38,636.38,000,636.38
2004-05-04,631.11,631.11,631.11,631.11,000,631.11
2004-05-03,631.11,631.11,631.11,631.11,000,631.11
2004-04-30,631.11,631.11,631.11,631.11,000,631.11
2004-04-29,636.09,636.09,636.09,636.09,000,636.09
2004-04-28,670.53,670.53,670.53,670.53,000,670.53
2004-04-27,664.24,664.24,664.24,664.24,000,664.24
2004-04-26,686.29,686.29,686.29,686.29,000,686.29
2004-04-23,679.59,679.59,679.59,679.59,000,679.59
2004-04-22,680.09,680.09,680.09,680.09,000,680.09
2004-04-21,696.32,696.32,696.32,696.32,000,696.32
2004-04-20,716.84,716.84,716.84,716.84,000,716.84
2004-04-19,726.57,726.57,726.57,726.57,000,726.57
2004-04-16,731.30,731.30,731.30,731.30,000,731.30
2004-04-15,736.82,736.82,736.82,736.82,000,736.82
2004-04-14,739.25,739.25,739.25,739.25,000,739.25
2004-04-13,763.57,763.57,763.57,763.57,000,763.57
2004-04-12,781.55,781.55,781.55,781.55,000,781.55
2004-04-09,778.39,778.39,778.39,778.39,000,778.39
2004-04-08,774.04,774.04,774.04,774.04,000,774.04
2004-04-07,762.33,762.33,762.33,762.33,000,762.33
2004-04-06,750.03,750.03,750.03,750.03,000,750.03
2004-04-05,764.34,764.34,764.34,764.34,000,764.34
2004-04-02,759.01,759.01,759.01,759.01,000,759.01
2004-04-01,748.95,748.95,748.95,748.95,000,748.95
2004-03-31,752.66,752.66,752.66,752.66,000,752.66
2004-03-30,736.28,736.28,736.28,736.28,000,736.28
2004-03-29,721.35,721.35,721.35,721.35,000,721.35
2004-03-26,716.55,716.55,716.55,716.55,000,716.55
2004-03-25,706.71,706.71,706.71,706.71,000,706.71
2004-03-24,705.16,705.16,705.16,705.16,000,705.16
2004-03-23,713.14,713.14,713.14,713.14,000,713.14
2004-03-22,712.88,712.88,712.88,712.88,000,712.88
2004-03-19,721.81,721.81,721.81,721.81,000,721.81
2004-03-18,708.59,708.59,708.59,708.59,000,708.59
2004-03-17,698.70,698.70,698.70,698.70,000,698.70
2004-03-16,680.57,680.57,680.57,680.57,000,680.57
2004-03-15,676.20,676.20,676.20,676.20,000,676.20
2004-03-12,669.55,669.55,669.55,669.55,000,669.55
2004-03-11,671.33,671.33,671.33,671.33,000,671.33
2004-03-10,680.86,680.86,680.86,680.86,000,680.86
2004-03-09,688.68,688.68,688.68,688.68,000,688.68
2004-03-08,673.25,673.25,673.25,673.25,000,673.25
2004-03-05,673.25,673.25,673.25,673.25,000,673.25
2004-03-04,669.26,669.26,669.26,669.26,000,669.26
2004-03-03,667.27,667.27,667.27,667.27,000,667.27
2004-03-02,686.21,686.21,686.21,686.21,000,686.21
2004-03-01,688.72,688.72,688.72,688.72,000,688.72
2004-02-27,670.14,670.14,670.14,670.14,000,670.14
2004-02-26,664.29,664.29,664.29,664.29,000,664.29
2004-02-25,656.97,656.97,656.97,656.97,000,656.97
2004-02-24,647.61,647.61,647.61,647.61,000,647.61
2004-02-23,656.90,656.90,656.90,656.90,000,656.90
2004-02-20,656.90,656.90,656.90,656.90,000,656.90
2004-02-19,650.40,650.40,650.40,650.40,000,650.40
2004-02-18,655.21,655.21,655.21,655.21,000,655.21
2004-02-17,654.02,654.02,654.02,654.02,000,654.02
2004-02-16,645.04,645.04,645.04,645.04,000,645.04
2004-02-13,644.71,644.71,644.71,644.71,000,644.71
2004-02-12,640.52,640.52,640.52,640.52,000,640.52
2004-02-11,626.67,626.67,626.67,626.67,000,626.67
2004-02-10,620.23,620.23,620.23,620.23,000,620.23
2004-02-09,623.62,623.62,623.62,623.62,000,623.62
2004-02-06,616.43,616.43,616.43,616.43,000,616.43
2004-02-05,626.30,626.30,626.30,626.30,000,626.30
2004-02-04,623.64,623.64,623.64,623.64,000,623.64
2004-02-03,615.72,615.72,615.72,615.72,000,615.72
2004-02-02,607.87,607.87,607.87,607.87,000,607.87
2004-01-30,611.10,611.10,611.10,611.10,000,611.10
2004-01-29,620.40,620.40,620.40,620.40,000,620.40
2004-01-28,611.51,611.51,611.51,611.51,000,611.51
2004-01-27,618.75,618.75,618.75,618.75,000,618.75
2004-01-26,619.31,619.31,619.31,619.31,000,619.31
2004-01-23,624.87,624.87,624.87,624.87,000,624.87
2004-01-22,613.10,613.10,613.10,613.10,000,613.10
2004-01-21,604.62,604.62,604.62,604.62,000,604.62
2004-01-20,603.74,603.74,603.74,603.74,000,603.74
2004-01-19,594.18,594.18,594.18,594.18,000,594.18
2004-01-16,593.35,593.35,593.35,593.35,000,593.35
2004-01-15,589.60,589.60,589.60,589.60,000,589.60
2004-01-14,595.16,595.16,595.16,595.16,000,595.16
2004-01-13,591.69,591.69,591.69,591.69,000,591.69
2004-01-12,595.32,595.32,595.32,595.32,000,595.32
2004-01-09,597.33,597.33,597.33,597.33,000,597.33
2004-01-08,588.01,588.01,588.01,588.01,000,588.01
2004-01-07,592.63,592.63,592.63,592.63,000,592.63
2004-01-06,592.63,592.63,592.63,592.63,000,592.63
2004-01-05,586.08,586.08,586.08,586.08,000,586.08
2004-01-02,567.25,567.25,567.25,567.25,000,567.25
2004-01-01,567.25,567.25,567.25,567.25,000,567.25
2003-12-31,567.25,567.25,567.25,567.25,000,567.25
2003-12-30,566.82,566.82,566.82,566.82,000,566.82
2003-12-29,569.82,569.82,569.82,569.82,000,569.82
2003-12-26,567.40,567.40,567.40,567.40,000,567.40
2003-12-25,566.56,566.56,566.56,566.56,000,566.56
2003-12-24,568.92,568.92,568.92,568.92,000,568.92
2003-12-23,568.22,568.22,568.22,568.22,000,568.22
2003-12-22,574.48,574.48,574.48,574.48,000,574.48
2003-12-19,569.59,569.59,569.59,569.59,000,569.59
2003-12-18,551.70,551.70,551.70,551.70,000,551.70
2003-12-17,539.11,539.11,539.11,539.11,000,539.11
2003-12-16,544.03,544.03,544.03,544.03,000,544.03
2003-12-15,551.35,551.35,551.35,551.35,000,551.35
2003-12-12,541.01,541.01,541.01,541.01,000,541.01
2003-12-11,541.01,541.01,541.01,541.01,000,541.01
2003-12-10,539.99,539.99,539.99,539.99,000,539.99
2003-12-09,544.65,544.65,544.65,544.65,000,544.65
2003-12-08,539.52,539.52,539.52,539.52,000,539.52
2003-12-05,534.41,534.41,534.41,534.41,000,534.41
2003-12-04,549.26,549.26,549.26,549.26,000,549.26
2003-12-03,548.49,548.49,548.49,548.49,000,548.49
2003-12-02,535.23,535.23,535.23,535.23,000,535.23
2003-12-01,530.43,530.43,530.43,530.43,000,530.43
2003-11-28,529.27,529.27,529.27,529.27,000,529.27
2003-11-27,540.13,540.13,540.13,540.13,000,540.13
2003-11-26,540.87,540.87,540.87,540.87,000,540.87
2003-11-25,524.46,524.46,524.46,524.46,000,524.46
2003-11-24,515.75,515.75,515.75,515.75,000,515.75
2003-11-21,505.29,505.29,505.29,505.29,000,505.29
2003-11-20,491.63,491.63,491.63,491.63,000,491.63
2003-11-19,480.65,480.65,480.65,480.65,000,480.65
2003-11-18,495.04,495.04,495.04,495.04,000,495.04
2003-11-17,511.40,511.40,511.40,511.40,000,511.40
2003-11-14,526.46,526.46,526.46,526.46,000,526.46
2003-11-13,526.80,526.80,526.80,526.80,000,526.80
2003-11-12,519.63,519.63,519.63,519.63,000,519.63
2003-11-11,525.05,525.05,525.05,525.05,000,525.05
2003-11-10,539.46,539.46,539.46,539.46,000,539.46
2003-11-07,536.36,536.36,536.36,536.36,000,536.36
2003-11-06,536.36,536.36,536.36,536.36,000,536.36
2003-11-05,540.65,540.65,540.65,540.65,000,540.65
2003-11-04,551.35,551.35,551.35,551.35,000,551.35
2003-11-03,538.14,538.14,538.14,538.14,000,538.14
2003-10-31,506.12,506.12,506.12,506.12,000,506.12
2003-10-30,496.66,496.66,496.66,496.66,000,496.66
2003-10-29,540.67,540.67,540.67,540.67,000,540.67
2003-10-28,561.45,561.45,561.45,561.45,000,561.45
2003-10-27,535.05,535.05,535.05,535.05,000,535.05
2003-10-24,594.91,594.91,594.91,594.91,000,594.91
2003-10-23,588.02,588.02,588.02,588.02,000,588.02
2003-10-22,594.82,594.82,594.82,594.82,000,594.82
2003-10-21,620.11,620.11,620.11,620.11,000,620.11
2003-10-20,643.30,643.30,643.30,643.30,000,643.30
2003-10-17,642.92,642.92,642.92,642.92,000,642.92
2003-10-16,638.47,638.47,638.47,638.47,000,638.47
2003-10-15,629.86,629.86,629.86,629.86,000,629.86
2003-10-14,640.53,640.53,640.53,640.53,000,640.53
2003-10-13,621.32,621.32,621.32,621.32,000,621.32
2003-10-10,621.70,621.70,621.70,621.70,000,621.70
2003-10-09,628.87,628.87,628.87,628.87,000,628.87
2003-10-08,628.98,628.98,628.98,628.98,000,628.98
2003-10-07,609.80,609.80,609.80,609.80,000,609.80
2003-10-06,597.11,597.11,597.11,597.11,000,597.11
2003-10-03,594.26,594.26,594.26,594.26,000,594.26
2003-10-02,588.44,588.44,588.44,588.44,000,588.44
2003-10-01,573.85,573.85,573.85,573.85,000,573.85
2003-09-30,566.62,566.62,566.62,566.62,000,566.62
2003-09-29,563.77,563.77,563.77,563.77,000,563.77
2003-09-26,554.32,554.32,554.32,554.32,000,554.32
2003-09-25,555.95,555.95,555.95,555.95,000,555.95
2003-09-24,560.69,560.69,560.69,560.69,000,560.69
2003-09-23,552.38,552.38,552.38,552.38,000,552.38
2003-09-22,544.16,544.16,544.16,544.16,000,544.16
2003-09-19,546.86,546.86,546.86,546.86,000,546.86
2003-09-18,552.21,552.21,552.21,552.21,000,552.21
2003-09-17,550.94,550.94,550.94,550.94,000,550.94
2003-09-16,557.11,557.11,557.11,557.11,000,557.11
2003-09-15,551.51,551.51,551.51,551.51,000,551.51
2003-09-12,543.62,543.62,543.62,543.62,000,543.62
2003-09-11,541.35,541.35,541.35,541.35,000,541.35
2003-09-10,538.10,538.10,538.10,538.10,000,538.10
2003-09-09,536.70,536.70,536.70,536.70,000,536.70
2003-09-08,532.25,532.25,532.25,532.25,000,532.25
2003-09-05,541.19,541.19,541.19,541.19,000,541.19
2003-09-04,546.34,546.34,546.34,546.34,000,546.34
2003-09-03,542.60,542.60,542.60,542.60,000,542.60
2003-09-02,547.72,547.72,547.72,547.72,000,547.72
2003-09-01,540.53,540.53,540.53,540.53,000,540.53
2003-08-29,530.94,530.94,530.94,530.94,000,530.94
2003-08-28,525.52,525.52,525.52,525.52,000,525.52
2003-08-27,516.72,516.72,516.72,516.72,000,516.72
2003-08-26,517.01,517.01,517.01,517.01,000,517.01
2003-08-25,527.69,527.69,527.69,527.69,000,527.69
2003-08-22,526.71,526.71,526.71,526.71,000,526.71
2003-08-21,525.86,525.86,525.86,525.86,000,525.86
2003-08-20,516.77,516.77,516.77,516.77,000,516.77
2003-08-19,528.33,528.33,528.33,528.33,000,528.33
2003-08-18,523.47,523.47,523.47,523.47,000,523.47
2003-08-15,510.84,510.84,510.84,510.84,000,510.84
2003-08-14,497.85,497.85,497.85,497.85,000,497.85
2003-08-13,495.04,495.04,495.04,495.04,000,495.04
2003-08-12,482.31,482.31,482.31,482.31,000,482.31
2003-08-11,481.03,481.03,481.03,481.03,000,481.03
2003-08-08,473.08,473.08,473.08,473.08,000,473.08
2003-08-07,474.29,474.29,474.29,474.29,000,474.29
2003-08-06,464.83,464.83,464.83,464.83,000,464.83
2003-08-05,460.27,460.27,460.27,460.27,000,460.27
2003-08-04,455.11,455.11,455.11,455.11,000,455.11
2003-08-01,451.05,451.05,451.05,451.05,000,451.05
2003-07-31,457.02,457.02,457.02,457.02,000,457.02
2003-07-30,452.64,452.64,452.64,452.64,000,452.64
2003-07-29,451.49,451.49,451.49,451.49,000,451.49
2003-07-28,459.84,459.84,459.84,459.84,000,459.84
2003-07-25,460.68,460.68,460.68,460.68,000,460.68
2003-07-24,452.45,452.45,452.45,452.45,000,452.45
2003-07-23,443.87,443.87,443.87,443.87,000,443.87
2003-07-22,449.76,449.76,449.76,449.76,000,449.76
2003-07-21,441.21,441.21,441.21,441.21,000,441.21
2003-07-18,437.20,437.20,437.20,437.20,000,437.20
2003-07-17,427.64,427.64,427.64,427.64,000,427.64
2003-07-16,448.67,448.67,448.67,448.67,000,448.67
2003-07-15,473.25,473.25,473.25,473.25,000,473.25
2003-07-14,470.65,470.65,470.65,470.65,000,470.65
2003-07-11,462.20,462.20,462.20,462.20,000,462.20
2003-07-10,478.14,478.14,478.14,478.14,000,478.14
2003-07-09,493.77,493.77,493.77,493.77,000,493.77
2003-07-08,513.33,513.33,513.33,513.33,000,513.33
2003-07-07,516.82,516.82,516.82,516.82,000,516.82
2003-07-04,509.07,509.07,509.07,509.07,000,509.07
2003-07-03,508.44,508.44,508.44,508.44,000,508.44
2003-07-02,518.07,518.07,518.07,518.07,000,518.07
2003-07-01,502.96,502.96,502.96,502.96,000,502.96
2003-06-30,503.51,503.51,503.51,503.51,000,503.51
2003-06-27,499.29,499.29,499.29,499.29,000,499.29
2003-06-26,497.63,497.63,497.63,497.63,000,497.63
2003-06-25,502.11,502.11,502.11,502.11,000,502.11
2003-06-24,492.82,492.82,492.82,492.82,000,492.82
2003-06-23,489.99,489.99,489.99,489.99,000,489.99
2003-06-20,487.89,487.89,487.89,487.89,000,487.89
2003-06-19,481.90,481.90,481.90,481.90,000,481.90
2003-06-18,494.23,494.23,494.23,494.23,000,494.23
2003-06-17,495.50,495.50,495.50,495.50,000,495.50
2003-06-16,485.33,485.33,485.33,485.33,000,485.33
2003-06-13,464.83,464.83,464.83,464.83,000,464.83
2003-06-12,464.83,464.83,464.83,464.83,000,464.83
2003-06-11,464.83,464.83,464.83,464.83,000,464.83
2003-06-10,467.20,467.20,467.20,467.20,000,467.20
2003-06-09,469.49,469.49,469.49,469.49,000,469.49
2003-06-06,467.06,467.06,467.06,467.06,000,467.06
2003-06-05,460.50,460.50,460.50,460.50,000,460.50
2003-06-04,459.36,459.36,459.36,459.36,000,459.36
2003-06-03,460.86,460.86,460.86,460.86,000,460.86
2003-06-02,455.66,455.66,455.66,455.66,000,455.66
2003-05-30,467.10,467.10,467.10,467.10,000,467.10
2003-05-29,469.06,469.06,469.06,469.06,000,469.06
2003-05-28,471.15,471.15,471.15,471.15,000,471.15
2003-05-27,461.10,461.10,461.10,461.10,000,461.10
2003-05-26,459.38,459.38,459.38,459.38,000,459.38
2003-05-23,454.03,454.03,454.03,454.03,000,454.03
2003-05-22,451.07,451.07,451.07,451.07,000,451.07
2003-05-21,442.58,442.58,442.58,442.58,000,442.58
2003-05-20,444.50,444.50,444.50,444.50,000,444.50
2003-05-19,459.57,459.57,459.57,459.57,000,459.57
2003-05-16,450.40,450.40,450.40,450.40,000,450.40
2003-05-15,442.76,442.76,442.76,442.76,000,442.76
2003-05-14,437.36,437.36,437.36,437.36,000,437.36
2003-05-13,432.40,432.40,432.40,432.40,000,432.40
2003-05-12,427.57,427.57,427.57,427.57,000,427.57
2003-05-09,418.21,418.21,418.21,418.21,000,418.21
2003-05-08,418.21,418.21,418.21,418.21,000,418.21
2003-05-07,423.24,423.24,423.24,423.24,000,423.24
2003-05-06,426.14,426.14,426.14,426.14,000,426.14
2003-05-05,431.65,431.65,431.65,431.65,000,431.65
2003-05-02,422.37,422.37,422.37,422.37,000,422.37
2003-05-01,422.37,422.37,422.37,422.37,000,422.37
2003-04-30,422.37,422.37,422.37,422.37,000,422.37
2003-04-29,431.44,431.44,431.44,431.44,000,431.44
2003-04-28,446.82,446.82,446.82,446.82,000,446.82
2003-04-25,430.39,430.39,430.39,430.39,000,430.39
2003-04-24,420.41,420.41,420.41,420.41,000,420.41
2003-04-23,429.44,429.44,429.44,429.44,000,429.44
2003-04-22,418.28,418.28,418.28,418.28,000,418.28
2003-04-21,419.49,419.49,419.49,419.49,000,419.49
2003-04-18,402.84,402.84,402.84,402.84,000,402.84
2003-04-17,392.40,392.40,392.40,392.40,000,392.40
2003-04-16,388.58,388.58,388.58,388.58,000,388.58
2003-04-15,386.75,386.75,386.75,386.75,000,386.75
2003-04-14,379.96,379.96,379.96,379.96,000,379.96
2003-04-11,373.69,373.69,373.69,373.69,000,373.69
2003-04-10,369.55,369.55,369.55,369.55,000,369.55
2003-04-09,370.80,370.80,370.80,370.80,000,370.80
2003-04-08,368.66,368.66,368.66,368.66,000,368.66
2003-04-07,365.79,365.79,365.79,365.79,000,365.79
2003-04-04,362.16,362.16,362.16,362.16,000,362.16
2003-04-03,363.37,363.37,363.37,363.37,000,363.37
2003-04-02,363.20,363.20,363.20,363.20,000,363.20
2003-04-01,360.66,360.66,360.66,360.66,000,360.66
2003-03-31,360.33,360.33,360.33,360.33,000,360.33
2003-03-28,366.33,366.33,366.33,366.33,000,366.33
2003-03-27,366.18,366.18,366.18,366.18,000,366.18
2003-03-26,364.61,364.61,364.61,364.61,000,364.61
2003-03-25,364.98,364.98,364.98,364.98,000,364.98
2003-03-24,363.00,363.00,363.00,363.00,000,363.00
2003-03-21,368.58,368.58,368.58,368.58,000,368.58
2003-03-20,366.38,366.38,366.38,366.38,000,366.38
2003-03-19,363.24,363.24,363.24,363.24,000,363.24
2003-03-18,362.58,362.58,362.58,362.58,000,362.58
2003-03-17,372.13,372.13,372.13,372.13,000,372.13
2003-03-14,379.54,379.54,379.54,379.54,000,379.54
2003-03-13,381.39,381.39,381.39,381.39,000,381.39
2003-03-12,378.70,378.70,378.70,378.70,000,378.70
2003-03-11,385.88,385.88,385.88,385.88,000,385.88
2003-03-10,391.73,391.73,391.73,391.73,000,391.73
2003-03-07,391.73,391.73,391.73,391.73,000,391.73
2003-03-06,397.47,397.47,397.47,397.47,000,397.47
2003-03-05,392.80,392.80,392.80,392.80,000,392.80
2003-03-04,388.74,388.74,388.74,388.74,000,388.74
2003-03-03,391.26,391.26,391.26,391.26,000,391.26
2003-02-28,383.23,383.23,383.23,383.23,000,383.23
2003-02-27,380.42,380.42,380.42,380.42,000,380.42
2003-02-26,378.85,378.85,378.85,378.85,000,378.85
2003-02-25,378.14,378.14,378.14,378.14,000,378.14
2003-02-24,373.882,373.882,373.882,373.882,000,373.882
2003-02-21,373.88,373.88,373.88,373.88,000,373.88
2003-02-20,370.74,370.74,370.74,370.74,000,370.74
2003-02-19,369.18,369.18,369.18,369.18,000,369.18
2003-02-18,374.72,374.72,374.72,374.72,000,374.72
2003-02-17,372.60,372.60,372.60,372.60,000,372.60
2003-02-14,370.91,370.91,370.91,370.91,000,370.91
2003-02-13,368.70,368.70,368.70,368.70,000,368.70
2003-02-12,369.43,369.43,369.43,369.43,000,369.43
2003-02-11,370.71,370.71,370.71,370.71,000,370.71
2003-02-10,361.08,361.08,361.08,361.08,000,361.08
2003-02-07,353.46,353.46,353.46,353.46,000,353.46
2003-02-06,345.23,345.23,345.23,345.23,000,345.23
2003-02-05,346.79,346.79,346.79,346.79,000,346.79
2003-02-04,346.69,346.69,346.69,346.69,000,346.69
2003-02-03,347.06,347.06,347.06,347.06,000,347.06
2003-01-31,345.56,345.56,345.56,345.56,000,345.56
2003-01-30,347.74,347.74,347.74,347.74,000,347.74
2003-01-29,346.58,346.58,346.58,346.58,000,346.58
2003-01-28,342.72,342.72,342.72,342.72,000,342.72
2003-01-27,336.08,336.08,336.08,336.08,000,336.08
2003-01-24,343.31,343.31,343.31,343.31,000,343.31
2003-01-23,341.40,341.40,341.40,341.40,000,341.40
2003-01-22,342.89,342.89,342.89,342.89,000,342.89
2003-01-21,343.89,343.89,343.89,343.89,000,343.89
2003-01-20,356.08,356.08,356.08,356.08,000,356.08
2003-01-17,356.40,356.40,356.40,356.40,000,356.40
2003-01-16,361.49,361.49,361.49,361.49,000,361.49
2003-01-15,360.88,360.88,360.88,360.88,000,360.88
2003-01-14,359.28,359.28,359.28,359.28,000,359.28
2003-01-13,360.45,360.45,360.45,360.45,000,360.45
2003-01-10,357.94,357.94,357.94,357.94,000,357.94
2003-01-09,358.36,358.36,358.36,358.36,000,358.36
2003-01-08,354.77,354.77,354.77,354.77,000,354.77
2003-01-07,358.96,358.96,358.96,358.96,000,358.96
2003-01-06,358.96,358.96,358.96,358.96,000,358.96
2003-01-03,360.79,360.79,360.79,360.79,000,360.79
2003-01-02,358.96,358.96,358.96,358.96,000,358.96
2003-01-01,358.96,358.96,358.96,358.96,000,358.96
2002-12-31,359.07,359.07,359.07,359.07,000,359.07
2002-12-30,358.96,358.96,358.96,358.96,000,358.96
2002-12-27,359.17,359.17,359.17,359.17,000,359.17
2002-12-26,354.82,354.82,354.82,354.82,000,354.82
2002-12-25,351.24,351.24,351.24,351.24,000,351.24
2002-12-24,352.59,352.59,352.59,352.59,000,352.59
2002-12-23,354.22,354.22,354.22,354.22,000,354.22
2002-12-20,352.72,352.72,352.72,352.72,000,352.72
2002-12-19,350.87,350.87,350.87,350.87,000,350.87
2002-12-18,346.45,346.45,346.45,346.45,000,346.45
2002-12-17,347.33,347.33,347.33,347.33,000,347.33
2002-12-16,339.56,339.56,339.56,339.56,000,339.56
2002-12-13,342.52,342.52,342.52,342.52,000,342.52
2002-12-12,342.55,342.55,342.55,342.55,000,342.55
2002-12-11,342.55,342.55,342.55,342.55,000,342.55
2002-12-10,348.97,348.97,348.97,348.97,000,348.97
2002-12-09,350.89,350.89,350.89,350.89,000,350.89
2002-12-06,349.52,349.52,349.52,349.52,000,349.52
2002-12-05,347.85,347.85,347.85,347.85,000,347.85
2002-12-04,346.14,346.14,346.14,346.14,000,346.14
2002-12-03,352.24,352.24,352.24,352.24,000,352.24
2002-12-02,361.01,361.01,361.01,361.01,000,361.01
2002-11-29,361.15,361.15,361.15,361.15,000,361.15
2002-11-28,358.48,358.48,358.48,358.48,000,358.48
2002-11-27,356.20,356.20,356.20,356.20,000,356.20
2002-11-26,355.62,355.62,355.62,355.62,000,355.62
2002-11-25,357.21,357.21,357.21,357.21,000,357.21
2002-11-22,353.24,353.24,353.24,353.24,000,353.24
2002-11-21,356.67,356.67,356.67,356.67,000,356.67
2002-11-20,351.41,351.41,351.41,351.41,000,351.41
2002-11-19,351.27,351.27,351.27,351.27,000,351.27
2002-11-18,353.40,353.40,353.40,353.40,000,353.40
2002-11-15,350.28,350.28,350.28,350.28,000,350.28
2002-11-14,348.85,348.85,348.85,348.85,000,348.85
2002-11-13,352.69,352.69,352.69,352.69,000,352.69
2002-11-12,353.38,353.38,353.38,353.38,000,353.38
2002-11-11,346.52,346.52,346.52,346.52,000,346.52
2002-11-08,346.72,346.72,346.72,346.72,000,346.72
2002-11-07,347.92,347.92,347.92,347.92,000,347.92
2002-11-06,347.92,347.92,347.92,347.92,000,347.92
2002-11-05,351.86,351.86,351.86,351.86,000,351.86
2002-11-04,358.65,358.65,358.65,358.65,000,358.65
2002-11-01,357.45,357.45,357.45,357.45,000,357.45
2002-10-31,358.65,358.65,358.65,358.65,000,358.65
2002-10-30,352.71,352.71,352.71,352.71,000,352.71
2002-10-29,349.22,349.22,349.22,349.22,000,349.22
2002-10-28,352.80,352.80,352.80,352.80,000,352.80
2002-10-25,348.94,348.94,348.94,348.94,000,348.94
2002-10-24,348.53,348.53,348.53,348.53,000,348.53
2002-10-23,357.53,357.53,357.53,357.53,000,357.53
2002-10-22,358.01,358.01,358.01,358.01,000,358.01
2002-10-21,360.23,360.23,360.23,360.23,000,360.23
2002-10-18,357.43,357.43,357.43,357.43,000,357.43
2002-10-17,358.85,358.85,358.85,358.85,000,358.85
2002-10-16,352.56,352.56,352.56,352.56,000,352.56
2002-10-15,350.29,350.29,350.29,350.29,000,350.29
2002-10-14,339.52,339.52,339.52,339.52,000,339.52
2002-10-11,342.53,342.53,342.53,342.53,000,342.53
2002-10-10,341.47,341.47,341.47,341.47,000,341.47
2002-10-09,348.51,348.51,348.51,348.51,000,348.51
2002-10-08,353.52,353.52,353.52,353.52,000,353.52
2002-10-07,354.81,354.81,354.81,354.81,000,354.81
2002-10-04,351.91,351.91,351.91,351.91,000,351.91
2002-10-03,346.54,346.54,346.54,346.54,000,346.54
2002-10-02,341.42,341.42,341.42,341.42,000,341.42
2002-10-01,335.18,335.18,335.18,335.18,000,335.18
2002-09-30,334.06,334.06,334.06,334.06,000,334.06
2002-09-27,342.11,342.11,342.11,342.11,000,342.11
2002-09-26,346.94,346.94,346.94,346.94,000,346.94
2002-09-25,343.06,343.06,343.06,343.06,000,343.06
2002-09-24,335.12,335.12,335.12,335.12,000,335.12
2002-09-23,331.61,331.61,331.61,331.61,000,331.61
